id_poligono;id_distrito;nombre_distrito;provincia;id_seccion;nombre_seccion;localidad;score_promedio;q_geo;indice_geo;q_estimada;q_personaspriorizadas;indice_hogares;hogares_estimados;observado;shape_texto
6490;14;Misiones;MISIONES;1;Capital;MISIONES;33.11626373626373;91;0.3033;300.0330;8;2.4537;122.2780188504623;1;"POLYGON((-27.4282000596596 -55.9345870915456,-27.4285288608266 -55.9308826546942,-27.4295700580616 -55.9311450523046,-27.4297207568479 -55.9294163151072,-27.4314880272619 -55.929694147871,-27.4311318355015 -55.9323952997419,-27.4304194485328 -55.9321946427457,-27.4301865517958 -55.9348649243096,-27.4282000596596 -55.9345870915456))"
6491;14;Misiones;MISIONES;1;Capital;MISIONES;39.095;2;0.3033;6.5941;0;2.4537;2.687428985639354;1;"POLYGON((-27.4311230107245 -55.9324068010831,-27.4314833411544 -55.9296876998384,-27.4343240445167 -55.9300842354366,-27.4340056212293 -55.9329921631566,-27.4311230107245 -55.9324068010831))"
6492;14;Misiones;MISIONES;1;Capital;MISIONES;34.81751295336787;193;0.3033;636.3337;25;2.4537;259.3368971221449;1;"POLYGON((-27.4269715469607 -55.9234270339125,-27.4270717188267 -55.922275890323,-27.4271718906019 -55.9222758903231,-27.4273221480943 -55.9193077455778,-27.4276527138576 -55.9162154578965,-27.4295459350713 -55.9164524580474,-27.4292153749767 -55.9209893180761,-27.4300868494548 -55.9211021752907,-27.4299566295677 -55.92309974799,-27.4289849840224 -55.9228401763962,-27.4289348989687 -55.9236978912275,-27.4269715469607 -55.9234270339125))"
6493;14;Misiones;MISIONES;1;Capital;MISIONES;36.988571428571426;77;0.3033;253.8741;21;2.4537;103.46601595017174;1;"POLYGON((-27.4266621661699 -55.9263387563744,-27.42686205233 -55.9247386626009,-27.4269462148155 -55.9247386626009,-27.4269462148155 -55.9234230299429,-27.4289240147549 -55.9236482283257,-27.4289240147549 -55.9235415554075,-27.4311963369022 -55.9238852792552,-27.4311542572875 -55.9240986250917,-27.4321641636129 -55.9242764132887,-27.4318170093557 -55.9273225177314,-27.4300391416533 -55.9270854668021,-27.4299549815257 -55.9269076786049,-27.4298918613878 -55.9268365633261,-27.4266621661699 -55.9263387563744))"
6494;14;Misiones;MISIONES;1;Capital;MISIONES;33.36013157894735;76;0.3033;250.5770;6;2.4537;102.12230145755584;1;"POLYGON((-27.4326852033361 -55.9148069461569,-27.4359881172382 -55.9151314892771,-27.4352008037106 -55.9221199844658,-27.4335493473341 -55.9219252585938,-27.4340870335184 -55.9154127599814,-27.4326660000593 -55.9154127599814,-27.4326852033361 -55.9153045789413,-27.4326852033361 -55.9148069461569))"
6495;14;Misiones;MISIONES;1;Capital;MISIONES;35.604166666666664;12;0.3033;39.5648;2;2.4537;16.12457391424367;1;"POLYGON((-27.4352008037106 -55.9220767120498,-27.4356040625605 -55.9182471032312,-27.4379851800183 -55.9186365549755,-27.4377355491472 -55.9225094362101,-27.4352008037106 -55.9220767120498))"
6496;14;Misiones;MISIONES;1;Capital;MISIONES;33.792;5;0.3033;16.4853;0;2.4537;6.7185724643021585;1;"POLYGON((-27.4356232653261 -55.9182903756473,-27.4359881172382 -55.9150882168611,-27.4381580010599 -55.9155642134375,-27.4380235847176 -55.9186581911836,-27.4356232653261 -55.9182903756473))"
6497;14;Misiones;MISIONES;1;Capital;MISIONES;33.05777777777778;9;0.3033;29.6736;0;2.4537;12.093430435580867;1;"POLYGON((-27.4359689145361 -55.9150665806531,-27.4363145626635 -55.9113451528746,-27.4381772033811 -55.9116264235789,-27.4378507634656 -55.9155425772294,-27.4359689145361 -55.9150665806531))"
6498;14;Misiones;MISIONES;1;Capital;MISIONES;30.85;2;0.3033;6.5941;0;2.4537;2.687428985639354;1;"POLYGON((-27.4381195964074 -55.9124918718994,-27.4402126304843 -55.9127082339796,-27.4397901864371 -55.9159320289737,-27.4381387987353 -55.9157805755177,-27.4381387987353 -55.9154993048134,-27.4379275729443 -55.9154993048134,-27.4381195964074 -55.9124918718994))"
6499;14;Misiones;MISIONES;1;Capital;MISIONES;35.194782608695654;23;0.3033;75.8325;1;2.4537;30.90543333546389;1;"POLYGON((-27.4363814959409 -55.9091160273773,-27.4368496055344 -55.9052230556061,-27.4396024955881 -55.9054993310222,-27.4391343976718 -55.9095304405014,-27.4363814959409 -55.9091160273773))"
6500;14;Misiones;MISIONES;1;Capital;MISIONES;36.67333333333333;3;0.3033;9.8912;0;2.4537;4.031143478255257;1;"POLYGON((-27.4366155509858 -55.9074332589342,-27.433505922022 -55.9070188458103,-27.433940606607 -55.9058635122524,-27.4347765336897 -55.9052481715529,-27.4358019289314 -55.9050346860042,-27.4368273146464 -55.9054616571018,-27.4366155509858 -55.9074332589342))"
6501;14;Misiones;MISIONES;1;Capital;MISIONES;34.05263285024155;414;0.3033;1364.9852;35;2.4537;556.2978000448708;1;"POLYGON((-27.420672464759 -55.8794142137,-27.4248288754215 -55.8755846617574,-27.4276802759736 -55.8795049613764,-27.4237334025229 -55.883388961925,-27.420672464759 -55.8794142137))"
6502;14;Misiones;MISIONES;1;Capital;MISIONES;34.11959064327488;685;0.3033;2258.4899;61;2.4537;920.4444276106184;1;"POLYGON((-27.4242489205348 -55.8746045868526,-27.427776932329 -55.8713195209681,-27.4286146171978 -55.8724629416902,-27.4295811687637 -55.8715736144619,-27.4313048313872 -55.87376970823,-27.430289967867 -55.8746045868526,-27.4311276336671 -55.8761472973507,-27.4277286041619 -55.8794868118412,-27.4242328106334 -55.87476793267,-27.4242489205348 -55.8746045868526))"
6503;14;Misiones;MISIONES;1;Capital;MISIONES;33.32024390243903;41;0.3033;135.1797;1;2.4537;55.09229420703317;1;"POLYGON((-27.4233467624344 -55.8731163249602,-27.4252316200783 -55.870920231192,-27.4255377050351 -55.8701398011752,-27.4257471310955 -55.8698131095404,-27.4274064158404 -55.8694682683702,-27.4278574792272 -55.8696860627933,-27.4288240374218 -55.8699764553577,-27.4242972502251 -55.8744412410351,-27.4233467624344 -55.8731163249602))"
6504;14;Misiones;MISIONES;1;Capital;MISIONES;34.758993288590624;298;0.3033;982.5256;42;2.4537;400.4269188728977;1;"POLYGON((-27.4238115980426 -55.8833854562057,-27.4278531336937 -55.8792854350048,-27.4301390046451 -55.8821080626658,-27.4259512529918 -55.8861874807451,-27.4238115980426 -55.8833854562057))"
6505;14;Misiones;MISIONES;1;Capital;MISIONES;34.74680738786281;381;0.3033;1256.1820;56;2.4537;511.95522178039505;1;"POLYGON((-27.4259329655183 -55.8861668776235,-27.4301755781956 -55.8820462533008,-27.4322785369707 -55.8847246591106,-27.4280177179834 -55.8888658865546,-27.4259329655183 -55.8861668776235))"
6506;14;Misiones;MISIONES;1;Capital;MISIONES;34.37690140845073;213;0.3033;702.2750;21;2.4537;286.211186979761;1;"POLYGON((-27.4301572914219 -55.8820874595441,-27.4278714208491 -55.8792854350048,-27.4304681661635 -55.8767512510463,-27.4327174102707 -55.8795944818289,-27.4301572914219 -55.8820874595441))"
6507;14;Misiones;MISIONES;1;Capital;MISIONES;35.49077235772356;247;0.3033;814.3752;35;2.4537;331.8974797368527;1;"POLYGON((-27.4322724064749 -55.8847399292451,-27.4302380672684 -55.8820327866938,-27.4334737702881 -55.8787842156323,-27.4355240676614 -55.8816176915027,-27.4322724064749 -55.8847399292451))"
6508;14;Misiones;MISIONES;1;Capital;MISIONES;30.220789473684214;38;0.3033;125.2885;1;2.4537;51.06115072877792;1;"POLYGON((-27.4398562931647 -55.8865323729494,-27.4398562931647 -55.8865323729494,-27.4407240822643 -55.8851743176169,-27.44088076568 -55.8853101231501,-27.4417003368439 -55.8840199705843,-27.4436166633066 -55.8856496369833,-27.4447857266259 -55.8866002757159,-27.4429899438493 -55.8891805808476,-27.4398562931647 -55.8865323729494))"
6509;14;Misiones;MISIONES;1;Capital;MISIONES;37.21846153846154;13;0.3033;42.8619;1;2.4537;17.468288406859575;1;"POLYGON((-27.4353925769153 -55.8790569631714,-27.4385596490567 -55.879272848578,-27.4400811638488 -55.8767457194066,-27.4409940626541 -55.8775965618914,-27.4379172254012 -55.8826635193761,-27.4353925769153 -55.8790569631714))"
6510;14;Misiones;MISIONES;1;Capital;MISIONES;33.312427184466024;103;0.3033;339.5978;11;2.4537;138.402592764706;1;"POLYGON((-27.4219222054751 -55.8916347827537,-27.4233304913581 -55.8907239785305,-27.4233304913581 -55.8902979572002,-27.4226785093857 -55.8901951244653,-27.4227697870936 -55.8897984839164,-27.422952342283 -55.8896515800095,-27.4227697870936 -55.8888142277396,-27.4236173622065 -55.8884175871909,-27.4236695204624 -55.888167850549,-27.4261209307033 -55.8883588256281,-27.4259123021633 -55.8909002632188,-27.4245301281294 -55.8922077079909,-27.4225220331395 -55.8928834659631,-27.4219222054751 -55.8916347827537))"
6511;14;Misiones;MISIONES;1;Capital;MISIONES;38.767999999999994;35;0.3033;115.3973;8;2.4537;47.03000725011511;1;"POLYGON((-27.3917061339777 -56.0028115284175,-27.3914264866295 -55.9980171427521,-27.3934461460311 -55.9979471517205,-27.3936481099422 -56.002724039628,-27.3936481099422 -56.002724039628,-27.3917061339777 -56.0028115284175))"
6512;14;Misiones;MISIONES;1;Capital;MISIONES;41.259200000000014;75;0.3033;247.2799;34;2.4537;100.77858696453238;1;"POLYGON((-27.3969321872799 -55.9901940943786,-27.3986656221071 -55.9894516197482,-27.4023765461228 -55.9885716498158,-27.4013023440887 -55.995336418671,-27.4005699276252 -55.9950614280671,-27.3991294944224 -55.9937414731684,-27.3969321872799 -55.9901940943786))"
6513;14;Misiones;MISIONES;1;Capital;MISIONES;42.411764705882355;17;0.3033;56.0501;8;2.4537;22.84314637854583;1;"POLYGON((-27.4013023440887 -55.9952814205501,-27.4018150327255 -55.9922290248471,-27.405062005531 -55.992861503236,-27.4044272664691 -55.9962988857844,-27.4036216308711 -55.9964638801468,-27.4013023440887 -55.9952814205501))"
6514;14;Misiones;MISIONES;1;Capital;MISIONES;42.836304347826086;46;0.3033;151.6650;20;2.4537;61.810866671335326;1;"POLYGON((-27.4017906190348 -55.9922015257867,-27.4023521325562 -55.9885716498157,-27.4037192839837 -55.9878566742456,-27.4059408689828 -55.9883241582722,-27.405062005531 -55.992779006055,-27.4017906190348 -55.9922015257867))"
6515;14;Misiones;MISIONES;1;Capital;MISIONES;42.181999999999995;30;0.3033;98.9120;15;2.4537;40.311434785812956;1;"POLYGON((-27.4048253322589 -55.9942168653541,-27.4050139988666 -55.9926988936723,-27.4058764706854 -55.9882360569279,-27.4060112312991 -55.9878717437242,-27.4087064090604 -55.9886610889987,-27.4076013941292 -55.9948240540267,-27.4048253322589 -55.9942168653541))"
6516;14;Misiones;MISIONES;1;Capital;MISIONES;42.55083333333332;12;0.3033;39.5648;6;2.4537;16.12457391424367;1;"POLYGON((-27.4081943303443 -55.9913023597251,-27.4087064090604 -55.9886914484323,-27.4113745702874 -55.9891468399369,-27.41091640577 -55.9920309861322,-27.4081943303443 -55.9913023597251))"
6517;14;Misiones;MISIONES;1;Capital;MISIONES;41.13905405405407;74;0.3033;243.9829;32;2.4537;99.43487247150892;1;"POLYGON((-27.4108894548569 -55.9920006266986,-27.4115362749575 -55.9881449786269,-27.4144738685923 -55.9874163522196,-27.4136384141312 -55.9925774559377,-27.4108894548569 -55.9920006266986))"
6518;14;Misiones;MISIONES;1;Capital;MISIONES;38.080000000000005;6;0.3033;19.7824;1;2.4537;8.062286956918062;1;"POLYGON((-27.4142043678436 -55.9891164805032,-27.4147972686228 -55.984896519228,-27.4173035867569 -55.9881146191934,-27.4142043678436 -55.9891164805032))"
6519;14;Misiones;MISIONES;1;Capital;MISIONES;42.10703124999999;128;0.3033;422.0244;57;2.4537;171.9954550862168;1;"POLYGON((-27.3968176221512 -55.9900345961723,-27.3978541981609 -55.9792025129993,-27.4002728377171 -55.9784241597174,-27.400215251676 -55.9763485509656,-27.402403500146 -55.9763053091167,-27.402518669918 -55.9786619898868,-27.4014629425159 -55.9789863037543,-27.4021539652283 -55.9792025129993,-27.4018852346868 -55.9804565266201,-27.4010982343425 -55.9806078730915,-27.3997353668336 -55.9887373407024,-27.3968176221512 -55.9900345961723))"
6520;14;Misiones;MISIONES;1;Capital;MISIONES;40.58;12;0.3033;39.5648;4;2.4537;16.12457391424367;1;"POLYGON((-27.399725887355 -55.9887441590159,-27.400588422937 -55.9836495650851,-27.4032180630471 -55.9842182639425,-27.4024396960933 -55.9883413306585,-27.399725887355 -55.9887441590159))"
6521;14;Misiones;MISIONES;1;Capital;MISIONES;42.323373493975886;83;0.3033;273.6564;47;2.4537;111.52830290749735;1;"POLYGON((-27.4005673855638 -55.9836969566566,-27.4010722814141 -55.9806875918695,-27.4019348064894 -55.9804269382266,-27.4021031032803 -55.9791947573689,-27.4041226447817 -55.9795738899405,-27.4032601367803 -55.9842182639424,-27.4005673855638 -55.9836969566566))"
6522;14;Misiones;MISIONES;1;Capital;MISIONES;41.87872727272727;55;0.3033;181.3386;20;2.4537;73.90429710732376;1;"POLYGON((-27.4024962259597 -55.9879822946151,-27.403913039463 -55.9807374663321,-27.4058470730202 -55.9811681029783,-27.4044527731629 -55.987678315806,-27.4024962259597 -55.9879822946151))"
6523;14;Misiones;MISIONES;1;Capital;MISIONES;41.85324999999999;40;0.3033;131.8826;16;2.4537;53.74857971441727;1;"POLYGON((-27.4044077954552 -55.9876783158059,-27.4053523234716 -55.9836252650182,-27.4081183947935 -55.9841318963667,-27.4075112143371 -55.9878049736431,-27.4044077954552 -55.9876783158059))"
6524;14;Misiones;MISIONES;1;Capital;MISIONES;40.34319999999999;50;0.3033;164.8533;18;2.4537;67.18572464302159;1;"POLYGON((-27.40530734613 -55.9835999334509,-27.4058470730202 -55.9811427714108,-27.4085006918877 -55.9814467502198,-27.4081183947935 -55.9842078910689,-27.40530734613 -55.9835999334509))"
6525;14;Misiones;MISIONES;1;Capital;MISIONES;41.191250000000004;16;0.3033;52.7530;6;2.4537;21.49943188552238;1;"POLYGON((-27.4040479731351 -55.9796482089329,-27.4041154399094 -55.9784576252639,-27.4061169354768 -55.9789389250451,-27.4063643088164 -55.9781283148874,-27.407061448885 -55.9778496676458,-27.4084332277908 -55.9783562989943,-27.4078710253807 -55.9813707555177,-27.4058470730202 -55.981092108276,-27.403958017372 -55.9808134610343,-27.4040479731351 -55.9796482089329))"
6526;14;Misiones;MISIONES;1;Capital;MISIONES;41.57575757575756;132;0.3033;435.2127;54;2.4537;177.37031305749548;1;"POLYGON((-27.4075112143371 -55.9742525850718,-27.410187280925 -55.9787109409381,-27.4084332277908 -55.9783309674268,-27.407083937201 -55.9777990045109,-27.4062518664579 -55.9783056358595,-27.4058920501421 -55.9774950257019,-27.4058245844524 -55.9780523201853,-27.4025636936813 -55.9787109409382,-27.4024062689336 -55.9753671740383,-27.4042728622225 -55.9753165109035,-27.4054197894495 -55.9769630627861,-27.4075112143371 -55.9742525850718))"
6527;14;Misiones;MISIONES;1;Capital;MISIONES;40.72920454545452;88;0.3033;290.1418;37;2.4537;118.2468753717995;1;"POLYGON((-27.4078485372248 -55.9813454239502,-27.4084107397493 -55.9784069621291,-27.4101423055515 -55.9785082883988,-27.4111317595403 -55.979420224826,-27.4086805959451 -55.9814720817874,-27.4078485372248 -55.9813454239502))"
6528;14;Misiones;MISIONES;1;Capital;MISIONES;42.06;25;0.3033;82.4266;12;2.4537;33.59286232151079;1;"POLYGON((-27.4075337025616 -55.9877796420756,-27.407893513532 -55.9852971484682,-27.4106145460606 -55.9859811007886,-27.4102097686049 -55.9880836208848,-27.4075337025616 -55.9877796420756))"
6529;14;Misiones;MISIONES;1;Capital;MISIONES;40.717391304347814;115;0.3033;379.1625;52;2.4537;154.52716667894967;1;"POLYGON((-27.4079609779585 -55.9853478116031,-27.4084107397493 -55.981750729029,-27.4084107397493 -55.981750729029,-27.4084107397493 -55.981750729029,-27.4111992219896 -55.9826373338887,-27.410592058463 -55.9859557692211,-27.4079609779585 -55.9853478116031))"
6530;14;Misiones;MISIONES;1;Capital;MISIONES;40.58734375;128;0.3033;422.0244;46;2.4537;171.9954550862168;1;"POLYGON((-27.4085231799109 -55.9817760605964,-27.40847820386 -55.9814214186525,-27.4087255719135 -55.9814214186525,-27.4108619093312 -55.9797242036352,-27.4132230763126 -55.9830426389675,-27.4085231799109 -55.9817760605964))"
6531;14;Misiones;MISIONES;1;Capital;MISIONES;38.97833333333333;6;0.3033;19.7824;2;2.4537;8.062286956918062;1;"POLYGON((-27.4118513568755 -55.9863610742999,-27.412481000699 -55.9828399864281,-27.4132455633746 -55.9830426389675,-27.4147746728514 -55.9850944959287,-27.4145498051382 -55.9869183687833,-27.4118513568755 -55.9863610742999))"
6532;14;Misiones;MISIONES;1;Capital;MISIONES;50.839770114942546;87;0.3033;286.8447;55;2.4537;116.90316087877605;1;"POLYGON((-27.3754295081091 -55.8873649199509,-27.3755504587813 -55.885839436882,-27.3763487299015 -55.8837963792002,-27.3792031067914 -55.8839870645838,-27.3787918875425 -55.8877190499491,-27.3754295081091 -55.8873649199509))"
6533;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";42.87312681912679;2405;0.3877;6203.2499;1136;2.77965;2231.668152758111;1;"POLYGON((-26.1946924930425 -58.2028962082247,-26.192463871469 -58.1961146940876,-26.1985350362589 -58.1936958100642,-26.2007054056216 -58.2003230586386,-26.1946924930425 -58.2028962082247))"
6534;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";42.848460985257034;2782;0.3877;7175.6513;1423;2.77965;2581.4972145417405;1;"POLYGON((-26.1985820968512 -58.1936896394417,-26.1964725911925 -58.1944671378779,-26.1924970934701 -58.1960714997301,-26.1902601242324 -58.1891850850104,-26.1964393703253 -58.1869142959272,-26.1985820968512 -58.1936896394417))"
6535;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";43.192678835717764;2027;0.3877;5228.2693;1195;2.77965;1880.9111624284562;1;"POLYGON((-26.1963812337849 -58.1868649309472,-26.1902269015932 -58.1890986962953,-26.1883774930702 -58.1836438659976,-26.1944571747658 -58.181076887034,-26.1963812337849 -58.1868649309472))"
6536;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";43.576123573396316;2541;0.3877;6554.0366;1789;2.77965;2357.866434992989;1;"POLYGON((-26.1943575104111 -58.181076887034,-26.1883331955 -58.1835451360375,-26.1858857285754 -58.1755973742463,-26.1919101700549 -58.1730797602628,-26.1943575104111 -58.181076887034))"
6537;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";39.06476923076921;1561;0.3877;4026.3090;461;2.77965;1448.4964600644687;1;"POLYGON((-26.1947367881944 -58.2029332319597,-26.2007607718979 -58.2003662529961,-26.2030805869185 -58.2077586587615,-26.1970041237786 -58.2103009552351,-26.1947367881944 -58.2029332319597))"
6538;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";41.27650643195666;4432;0.3877;11431.5192;1564;2.77965;4112.579315186567;1;"POLYGON((-26.1988561636792 -58.2154595956523,-26.1970401128764 -58.2103503202151,-26.2049795896288 -58.2067837004052,-26.2052287276276 -58.2068207241402,-26.208218342023 -58.2156323730826,-26.205007271655 -58.2170145925245,-26.2040550061727 -58.2142748361307,-26.2030584409316 -58.2148178509114,-26.2027705427182 -58.21378118633,-26.1988561636792 -58.2154595956523))"
6539;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";42.332537278106365;4226;0.3877;10900.1806;1784;2.77965;3921.42603474256;1;"POLYGON((-26.1986955993532 -58.1861367974911,-26.1964587491657 -58.1868649309472,-26.1915751794214 -58.1717592470459,-26.1959936561075 -58.1698833778033,-26.1977875762399 -58.174659439625,-26.198540571518 -58.1742645197844,-26.2007109424286 -58.1812990294443,-26.1992935619269 -58.1818667267151,-26.1996700553055 -58.1831255337069,-26.2003123059064 -58.1854703702602,-26.1997586418059 -58.1857912426306,-26.1998915214301 -58.1866551297818,-26.199980107762 -58.1868402484571,-26.199072094665 -58.1873462395028,-26.1986955993532 -58.1861367974911))"
6540;9;Formosa;FORMOSA;1;Formosa;"FORMOSA CAPITAL";41.87726894254774;2403;0.3877;6198.0913;832;2.77965;2229.8122956664215;1;"POLYGON((-26.203147024854 -58.2076475875564,-26.1964864332177 -58.1870130258874,-26.1987897232953 -58.1861244562461,-26.2052730187715 -58.206660287955,-26.203147024854 -58.2076475875564))"
